単位[万kWh],,,,,,,,,,,,,,
DATE,TIME,東京エリア需要,供給力,,,,,,,,,,,
,,,原子力,火力,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,連系線,合計
2020/2/25,20:00,3680,0,3026,148,0,40,0,0,4,0,26,436,3680
2020/2/25,21:00,3527,0,2893,122,0,40,0,0,4,0,6,462,3527
2020/2/25,22:00,3336,0,2713,111,0,40,0,0,5,0,0,467,3336
2020/2/25,23:00,3107,0,2538,98,0,40,0,0,5,0,0,426,3107
2020/2/26,0:00,2831,0,2277,91,0,40,0,0,4,0,-23,442,2831
2020/2/26,1:00,2703,0,2228,99,0,40,0,0,6,0,-99,429,2703
2020/2/26,2:00,2672,0,2237,95,0,40,0,0,9,0,-117,408,2672
2020/2/26,3:00,2669,0,2256,90,0,40,0,0,11,0,-108,380,2669
2020/2/26,4:00,2712,0,2248,86,0,40,0,0,13,0,-43,368,2712
2020/2/26,5:00,2872,0,2351,87,0,40,0,0,14,0,0,380,2872
2020/2/26,6:00,3230,0,2692,109,0,41,3,0,15,0,0,370,3230
2020/2/26,7:00,3613,0,2992,105,0,41,60,0,15,0,0,400,3613
2020/2/26,8:00,4010,0,3290,124,0,41,119,0,15,0,32,389,4010
2020/2/26,9:00,4205,0,3402,125,0,40,118,0,15,0,88,417,4205
2020/2/26,10:00,4166,0,3317,120,0,39,133,0,15,0,75,467,4166
2020/2/26,11:00,4118,0,3281,108,0,40,146,0,15,0,42,486,4118
2020/2/26,12:00,3904,0,3127,98,0,40,104,0,15,0,0,520,3904
2020/2/26,13:00,3973,0,3175,97,0,40,137,0,14,0,18,492,3973
2020/2/26,14:00,3971,0,3188,98,0,40,151,0,14,0,0,480,3971
2020/2/26,15:00,3974,0,3285,108,0,40,75,0,13,0,14,439,3974
2020/2/26,16:00,4033,0,3389,125,0,40,15,0,13,0,57,394,4033
2020/2/26,17:00,4117,0,3403,162,0,40,1,0,14,0,89,408,4117
2020/2/26,18:00,4119,0,3378,171,0,40,0,0,14,0,71,445,4119
2020/2/26,19:00,4007,0,3335,161,0,40,0,0,15,0,23,433,4007
2020/2/26,20:00,3872,0,3230,154,0,40,0,0,15,0,0,433,3872
2020/2/26,21:00,3701,0,3058,140,0,40,0,0,14,0,0,449,3701
2020/2/26,22:00,3487,0,2879,108,0,40,0,0,14,0,0,446,3487
2020/2/26,23:00,3236,0,2662,99,0,40,0,0,13,0,0,422,3236
2020/2/27,0:00,2965,0,2430,89,0,40,0,0,13,0,0,393,2965
2020/2/27,1:00,2834,0,2307,95,0,40,0,0,13,0,-17,396,2834
2020/2/27,2:00,2798,0,2299,93,0,40,0,0,14,0,-46,398,2798
2020/2/27,3:00,2803,0,2324,85,0,40,0,0,15,0,-44,383,2803
2020/2/27,4:00,2855,0,2344,84,0,40,0,0,15,0,-10,382,2855
2020/2/27,5:00,3051,0,2543,95,0,40,0,0,15,0,0,358,3051
2020/2/27,6:00,3433,0,2898,107,0,40,9,0,14,0,24,341,3433
2020/2/27,7:00,3643,0,2881,127,0,40,185,0,13,0,0,397,3643
2020/2/27,8:00,3791,0,2740,128,0,41,484,0,12,0,0,386,3791
2020/2/27,9:00,3894,0,2588,113,0,40,750,0,12,0,0,391,3894
2020/2/27,10:00,3893,0,2433,102,0,40,905,0,13,0,0,400,3893
2020/2/27,11:00,3842,0,2402,99,0,40,892,0,13,0,0,396,3842
2020/2/27,12:00,3619,0,2235,98,0,40,821,0,13,0,0,412,3619
2020/2/27,13:00,3724,0,2408,96,0,40,765,0,14,0,0,401,3724
2020/2/27,14:00,3678,0,2538,101,0,40,587,0,14,0,0,398,3678
2020/2/27,15:00,3675,0,2773,116,0,40,378,0,14,0,0,354,3675
2020/2/27,16:00,3810,0,3164,121,0,40,130,0,13,0,12,330,3810
2020/2/27,17:00,4056,0,3381,161,0,40,2,0,13,0,128,331,4056
2020/2/27,18:00,4246,0,3455,166,0,40,0,0,13,0,219,353,4246
2020/2/27,19:00,4197,0,3442,150,0,40,0,0,12,0,162,391,4197
2020/2/27,20:00,4098,0,3363,141,0,40,0,0,12,0,93,449,4098
2020/2/27,21:00,3956,0,3272,121,0,40,0,0,12,0,34,477,3956
2020/2/27,22:00,3755,0,3125,100,0,39,0,0,12,0,23,456,3755
2020/2/27,23:00,3534,0,2955,89,0,39,0,0,15,0,6,430,3534
2020/2/28,0:00,3245,0,2716,80,0,39,0,0,16,0,0,394,3245
2020/2/28,1:00,3075,0,2534,84,0,39,0,0,15,0,0,403,3075
2020/2/28,2:00,3011,0,2473,83,0,39,0,0,13,0,0,403,3011
2020/2/28,3:00,2979,0,2450,77,0,39,0,0,14,0,0,399,2979
2020/2/28,4:00,3015,0,2488,75,0,39,0,0,15,0,0,398,3015
2020/2/28,5:00,3222,0,2702,90,0,39,0,0,15,0,0,376,3222
2020/2/28,6:00,3657,0,3084,91,0,39,11,0,14,0,28,390,3657
2020/2/28,7:00,3874,0,3066,99,0,39,201,0,13,0,16,440,3874
2020/2/28,8:00,3983,0,2898,118,0,39,505,0,12,0,0,411,3983
2020/2/28,9:00,4038,0,2749,98,0,39,772,0,11,0,0,369,4038
2020/2/28,10:00,3980,0,2509,93,0,39,955,0,11,0,4,369,3980
2020/2/28,11:00,3860,0,2309,88,0,39,1008,0,11,0,3,402,3860
2020/2/28,12:00,3614,0,2032,82,0,40,998,0,11,0,0,451,3614
2020/2/28,13:00,3720,0,2202,79,0,39,942,0,11,0,0,447,3720
2020/2/28,14:00,3767,0,2464,89,0,39,730,0,9,0,0,436,3767
2020/2/28,15:00,3776,0,2814,113,0,39,396,0,10,0,0,404,3776
2020/2/28,16:00,3798,0,3122,148,0,39,65,0,9,0,18,397,3798
2020/2/28,17:00,3991,0,3241,167,0,39,1,0,10,0,165,368,3991
2020/2/28,18:00,4052,0,3259,170,0,39,0,0,9,0,188,387,4052
2020/2/28,19:00,3943,0,3185,157,0,39,0,0,10,0,114,438,3943
2020/2/28,20:00,3847,0,3192,135,0,39,0,0,8,0,52,421,3847
2020/2/28,21:00,3688,0,3074,125,0,39,0,0,7,0,3,440,3688
2020/2/28,22:00,3502,0,2887,127,0,40,0,0,7,0,0,441,3502
2020/2/28,23:00,3278,0,2709,110,0,40,0,0,6,0,0,413,3278
2020/2/29,0:00,3009,0,2452,99,0,40,0,0,5,0,0,413,3009
2020/2/29,1:00,2864,0,2307,99,0,40,0,0,4,0,0,414,2864
2020/2/29,2:00,2805,0,2267,96,0,40,0,0,4,0,0,398,2805
2020/2/29,3:00,2776,0,2254,89,0,40,0,0,4,0,0,389,2776
2020/2/29,4:00,2770,0,2244,89,0,40,0,0,3,0,0,394,2770
2020/2/29,5:00,2821,0,2290,95,0,40,0,0,3,0,0,393,2821
2020/2/29,6:00,2986,0,2412,105,0,40,6,0,3,0,0,420,2986
2020/2/29,7:00,3220,0,2458,108,0,40,140,0,2,0,0,472,3220
2020/2/29,8:00,3473,0,2446,110,0,40,362,0,2,0,0,513,3473
2020/2/29,9:00,3496,0,2234,117,0,40,582,0,2,0,0,521,3496
2020/2/29,10:00,3414,0,1954,111,0,40,786,0,3,0,-1,521,3414
2020/2/29,11:00,3316,0,1882,95,0,40,824,0,3,0,-47,519,3316
2020/2/29,12:00,3172,0,1818,98,0,40,753,0,3,0,-59,519,3172
2020/2/29,13:00,3189,0,1858,99,0,39,706,0,3,0,-36,520,3189
2020/2/29,14:00,3151,0,1984,102,0,39,519,0,3,0,-13,517,3151
2020/2/29,15:00,3162,0,2239,114,0,39,292,0,4,0,0,474,3162
2020/2/29,16:00,3214,0,2531,124,0,39,63,0,4,0,0,453,3214
2020/2/29,17:00,3463,0,2780,147,0,39,1,0,4,0,16,476,3463
2020/2/29,18:00,3573,0,2871,155,0,39,0,0,5,0,25,478,3573
2020/2/29,19:00,3521,0,2847,147,0,39,0,0,5,0,3,480,3521
2020/2/29,20:00,3427,0,2791,144,0,39,0,0,4,0,0,449,3427
2020/2/29,21:00,3263,0,2622,124,0,39,0,0,4,0,0,474,3263
2020/2/29,22:00,3079,0,2454,117,0,38,0,0,4,0,0,466,3079
2020/2/29,23:00,2896,0,2311,111,0,38,0,0,4,0,0,432,2896
2020/3/1,0:00,2685,0,2188,93,0,39,0,0,4,0,0,361,2685
2020/3/1,1:00,2568,0,2064,89,0,39,0,0,4,0,0,372,2568
2020/3/1,2:00,2541,0,2040,86,0,39,0,0,5,0,0,371,2541
2020/3/1,3:00,2529,0,2027,92,0,39,0,0,7,0,0,364,2529
2020/3/1,4:00,2531,0,2036,92,0,39,0,0,9,0,0,355,2531
2020/3/1,5:00,2567,0,2062,102,0,39,0,0,10,0,0,354,2567
2020/3/1,6:00,2631,0,2107,91,0,39,9,0,12,0,0,373,2631
2020/3/1,7:00,2709,0,1946,86,0,39,203,0,16,0,-23,442,2709
2020/3/1,8:00,2819,0,1846,90,0,39,513,0,20,0,-136,447,2819
2020/3/1,9:00,2868,0,1749,79,0,39,780,0,19,0,-243,445,2868
2020/3/1,10:00,2869,0,1688,77,0,39,956,0,19,0,-369,459,2869
2020/3/1,11:00,2858,0,1717,78,0,39,1026,0,19,0,-465,444,2858
2020/3/1,12:00,2801,0,1697,76,0,39,993,0,20,0,-469,445,2801
2020/3/1,13:00,2729,0,1676,77,0,39,919,0,20,0,-448,446,2729
2020/3/1,14:00,2700,0,1670,80,0,39,740,0,19,0,-292,444,2700
2020/3/1,15:00,2723,0,1755,92,0,39,457,0,17,0,-83,446,2723
2020/3/1,16:00,2779,0,2079,101,0,39,132,0,16,0,-5,417,2779
2020/3/1,17:00,3077,0,2520,112,0,39,1,0,15,0,0,390,3077
2020/3/1,18:00,3278,0,2685,117,0,39,0,0,14,0,44,379,3278
2020/3/1,19:00,3257,0,2667,116,0,39,0,0,13,0,25,397,3257
2020/3/1,20:00,3190,0,2620,115,0,39,0,0,13,0,0,403,3190
2020/3/1,21:00,3069,0,2519,109,0,39,0,0,12,0,0,390,3069
2020/3/1,22:00,2884,0,2328,90,0,39,0,0,10,0,0,417,2884
2020/3/1,23:00,2709,0,2141,84,0,40,0,0,11,0,0,433,2709
2020/3/2,0:00,2517,0,1971,75,0,40,0,0,7,0,0,424,2517
2020/3/2,1:00,2439,0,1889,71,0,40,0,0,9,0,0,430,2439
2020/3/2,2:00,2435,0,1916,70,0,40,0,0,11,0,-10,408,2435
2020/3/2,3:00,2451,0,1943,78,0,40,0,0,12,0,-10,388,2451
2020/3/2,4:00,2505,0,2035,78,0,40,0,0,14,0,-5,343,2505
2020/3/2,5:00,2669,0,2182,88,0,40,0,0,15,0,0,344,2669
2020/3/2,6:00,3020,0,2533,99,0,40,6,0,15,0,0,327,3020
2020/3/2,7:00,3456,0,2845,102,0,40,78,0,15,0,0,376,3456
2020/3/2,8:00,3907,0,3167,134,0,40,140,0,14,0,0,412,3907
2020/3/2,9:00,4138,0,3372,121,0,40,148,0,14,0,32,411,4138
2020/3/2,10:00,4162,0,3392,114,0,40,156,0,12,0,25,423,4162
2020/3/2,11:00,4134,0,3419,97,0,40,130,0,11,0,15,422,4134
2020/3/2,12:00,3964,0,3305,77,0,40,88,0,10,0,0,444,3964
2020/3/2,13:00,4079,0,3415,84,0,39,97,0,10,0,13,421,4079
2020/3/2,14:00,4038,0,3400,86,0,39,80,0,11,0,15,407,4038
2020/3/2,15:00,4035,0,3379,109,0,39,69,0,11,0,36,392,4035
2020/3/2,16:00,4067,0,3375,155,0,40,16,0,11,0,105,365,4067
2020/3/2,17:00,4132,0,3363,167,0,40,1,0,11,0,191,359,4132
2020/3/2,18:00,4130,0,3407,163,0,40,0,0,12,0,150,358,4130
2020/3/2,19:00,3997,0,3361,164,0,40,0,0,13,0,31,388,3997
2020/3/2,20:00,3832,0,3232,143,0,40,0,0,16,0,0,401,3832
2020/3/2,21:00,3665,0,3093,100,0,40,0,0,19,0,0,413,3665
2020/3/2,22:00,3455,0,2900,88,0,40,0,0,23,0,0,404,3455
2020/3/2,23:00,3198,0,2670,80,0,40,0,0,24,0,0,384,3198
2020/3/3,0:00,2912,0,2350,74,0,40,0,0,24,0,0,424,2912
2020/3/3,1:00,2778,0,2215,69,0,40,0,0,24,0,0,430,2778
2020/3/3,2:00,2755,0,2206,67,0,40,0,0,25,0,-10,427,2755
2020/3/3,3:00,2757,0,2223,74,0,40,0,0,25,0,-10,405,2757
2020/3/3,4:00,2803,0,2271,74,0,40,0,0,25,0,-5,398,2803
2020/3/3,5:00,2972,0,2423,95,0,41,0,0,26,0,0,387,2972
2020/3/3,6:00,3261,0,2683,128,0,41,11,0,25,0,0,373,3261
2020/3/3,7:00,3440,0,2630,113,0,41,208,0,25,0,0,423,3440
2020/3/3,8:00,3627,0,2492,101,0,42,521,0,25,0,0,446,3627
2020/3/3,9:00,3755,0,2370,84,0,41,791,0,24,0,0,445,3755
2020/3/3,10:00,3679,0,2126,74,0,41,966,0,24,0,0,448,3679
2020/3/3,11:00,3592,0,1958,74,0,41,1053,0,24,0,-9,451,3592
2020/3/3,12:00,3375,0,1929,76,0,42,1034,0,23,0,-176,447,3375
2020/3/3,13:00,3437,0,1980,77,0,42,951,0,21,0,-82,448,3437
2020/3/3,14:00,3393,0,2042,84,0,42,764,0,18,0,-5,448,3393
2020/3/3,15:00,3374,0,2264,124,0,42,487,0,16,0,0,441,3374
2020/3/3,16:00,3432,0,2671,147,0,41,167,0,15,0,0,391,3432
2020/3/3,17:00,3566,0,2973,174,0,41,3,0,13,0,19,343,3566
2020/3/3,18:00,3699,0,3082,166,0,41,0,0,11,0,56,343,3699
2020/3/3,19:00,3625,0,2994,163,0,41,0,0,8,0,48,371,3625
2020/3/3,20:00,3512,0,2895,155,0,41,0,0,7,0,23,391,3512
2020/3/3,21:00,3378,0,2772,125,0,41,0,0,7,0,0,433,3378
2020/3/3,22:00,3225,0,2663,96,0,41,0,0,6,0,0,419,3225
2020/3/3,23:00,3013,0,2510,74,0,41,0,0,5,0,0,383,3013
2020/3/4,0:00,2769,0,2360,69,0,41,0,0,5,0,-35,329,2769
2020/3/4,1:00,2654,0,2318,66,0,41,0,0,5,0,-111,335,2654
2020/3/4,2:00,2625,0,2285,63,0,41,0,0,5,0,-108,339,2625
2020/3/4,3:00,2633,0,2265,72,0,41,0,0,5,0,-87,337,2633
2020/3/4,4:00,2667,0,2274,73,0,41,0,0,6,0,-61,334,2667
2020/3/4,5:00,2799,0,2372,89,0,41,0,0,6,0,-31,322,2799
2020/3/4,6:00,3071,0,2624,97,0,41,5,0,7,0,0,297,3071
2020/3/4,7:00,3408,0,2843,88,0,41,81,0,7,0,0,348,3408
2020/3/4,8:00,3844,0,3146,91,0,41,176,0,8,0,10,372,3844
2020/3/4,9:00,4095,0,3283,98,0,40,222,0,8,0,31,413,4095
2020/3/4,10:00,4124,0,3312,99,0,40,222,0,9,0,20,422,4124
2020/3/4,11:00,4101,0,3316,91,0,40,215,0,9,0,5,425,4101
2020/3/4,12:00,3917,0,3188,78,0,40,169,0,6,0,0,436,3917
2020/3/4,13:00,4009,0,3315,87,0,40,120,0,6,0,9,432,4009
2020/3/4,14:00,3966,0,3332,98,0,40,65,0,6,0,9,416,3966
2020/3/4,15:00,3925,0,3307,145,0,40,24,0,6,0,13,390,3925
2020/3/4,16:00,3976,0,3319,167,0,40,7,0,7,0,36,400,3976
2020/3/4,17:00,4027,0,3356,169,0,40,1,0,7,0,75,379,4027
2020/3/4,18:00,4026,0,3358,166,0,40,0,0,6,0,77,379,4026
2020/3/4,19:00,3892,0,3286,152,0,40,0,0,4,0,13,397,3892
2020/3/4,20:00,3737,0,3157,142,0,40,0,0,4,0,0,394,3737
2020/3/4,21:00,3571,0,3019,119,0,40,0,0,3,0,0,390,3571
2020/3/4,22:00,3373,0,2889,88,0,40,0,0,4,0,0,352,3373
2020/3/4,23:00,3125,0,2677,81,0,40,0,0,4,0,0,323,3125
2020/3/5,0:00,2847,0,2430,74,0,40,0,0,5,0,0,298,2847
2020/3/5,1:00,2717,0,2279,70,0,40,0,0,9,0,-4,323,2717
2020/3/5,2:00,2688,0,2239,69,0,40,0,0,13,0,-7,334,2688
2020/3/5,3:00,2692,0,2233,76,0,40,0,0,18,0,0,325,2692
2020/3/5,4:00,2727,0,2276,80,0,40,0,0,23,0,0,308,2727
2020/3/5,5:00,2869,0,2395,95,0,40,0,0,27,0,0,312,2869
2020/3/5,6:00,3148,0,2618,117,0,40,16,0,27,0,0,330,3148
2020/3/5,7:00,3451,0,2692,112,0,40,165,0,28,0,0,414,3451
2020/3/5,8:00,3783,0,2825,99,0,40,343,0,27,0,0,449,3783
2020/3/5,9:00,3851,0,2776,79,0,40,481,0,28,0,0,447,3851
2020/3/5,10:00,3826,0,2559,71,0,40,675,0,27,0,0,454,3826
2020/3/5,11:00,3739,0,2392,73,0,40,766,0,25,0,0,443,3739
2020/3/5,12:00,3526,0,2154,75,0,40,782,0,31,0,0,444,3526
2020/3/5,13:00,3669,0,2252,76,0,39,817,0,34,0,0,451,3669
2020/3/5,14:00,3610,0,2350,81,0,39,663,0,34,0,0,443,3610
2020/3/5,15:00,3578,0,2530,105,0,39,450,0,33,0,0,421,3578
2020/3/5,16:00,3664,0,2908,129,0,39,171,0,32,0,9,376,3664
2020/3/5,17:00,3851,0,3132,168,0,39,5,0,32,0,137,338,3851
2020/3/5,18:00,4027,0,3169,162,0,39,0,0,32,0,265,360,4027
2020/3/5,19:00,3956,0,3054,160,0,39,0,0,32,0,253,418,3956
2020/3/5,20:00,3840,0,3094,140,0,39,0,0,33,0,132,402,3840
2020/3/5,21:00,3697,0,3050,111,0,39,0,0,32,0,48,417,3697
2020/3/5,22:00,3506,0,2921,89,0,39,0,0,30,0,12,415,3506
2020/3/5,23:00,3287,0,2787,76,0,39,0,0,30,0,2,353,3287
2020/3/6,0:00,3028,0,2505,72,0,39,0,0,32,0,0,380,3028
2020/3/6,1:00,2890,0,2350,68,0,39,0,0,33,0,0,400,2890
2020/3/6,2:00,2850,0,2321,65,0,39,0,0,32,0,0,393,2850
2020/3/6,3:00,2834,0,2321,73,0,39,0,0,33,0,0,368,2834
2020/3/6,4:00,2869,0,2369,73,0,39,0,0,32,0,0,356,2869
2020/3/6,5:00,3040,0,2529,97,0,39,0,0,31,0,0,344,3040
2020/3/6,6:00,3346,0,2778,127,0,39,21,0,30,0,0,351,3346
2020/3/6,7:00,3524,0,2688,102,0,39,240,0,28,0,0,427,3524
2020/3/6,8:00,3714,0,2563,75,0,39,555,0,27,0,0,455,3714
2020/3/6,9:00,3819,0,2401,69,0,39,829,0,26,0,0,455,3819
2020/3/6,10:00,3773,0,2184,64,0,39,1006,0,25,0,0,455,3773
2020/3/6,11:00,3713,0,2044,66,0,39,1083,0,24,0,0,457,3713
2020/3/6,12:00,3490,0,1866,65,0,39,1053,0,25,0,-15,457,3490
2020/3/6,13:00,3525,0,1976,63,0,38,976,0,23,0,0,449,3525
2020/3/6,14:00,3454,0,2080,72,0,38,789,0,22,0,0,453,3454
2020/3/6,15:00,3425,0,2299,99,0,39,518,0,22,0,1,447,3425
2020/3/6,16:00,3492,0,2710,122,0,39,195,0,22,0,0,404,3492
2020/3/6,17:00,3635,0,3020,161,0,39,6,0,20,0,22,367,3635
2020/3/6,18:00,3804,0,3155,163,0,39,0,0,19,0,93,335,3804
2020/3/6,19:00,3755,0,3160,162,0,39,0,0,18,0,57,319,3755
2020/3/6,20:00,3652,0,3108,144,0,39,0,0,18,0,25,318,3652
2020/3/6,21:00,3520,0,2991,123,0,38,0,0,14,0,2,352,3520
2020/3/6,22:00,3373,0,2866,100,0,39,0,0,14,0,0,354,3373
2020/3/6,23:00,3182,0,2725,76,0,39,0,0,13,0,0,329,3182
2020/3/7,0:00,2940,0,2531,69,0,39,0,0,12,0,0,289,2940
2020/3/7,1:00,2806,0,2400,64,0,39,0,0,11,0,0,292,2806
2020/3/7,2:00,2759,0,2371,64,0,39,0,0,11,0,0,274,2759
2020/3/7,3:00,2736,0,2341,74,0,37,0,0,10,0,0,274,2736
2020/3/7,4:00,2725,0,2332,75,0,35,0,0,10,0,0,273,2725
2020/3/7,5:00,2772,0,2388,75,0,35,0,0,8,0,0,266,2772
2020/3/7,6:00,2911,0,2458,90,0,35,13,0,8,0,0,307,2911
2020/3/7,7:00,3138,0,2467,94,0,35,144,0,8,0,0,390,3138
2020/3/7,8:00,3436,0,2559,82,0,36,311,0,6,0,0,442,3436
2020/3/7,9:00,3570,0,2556,77,0,36,444,0,6,0,0,451,3570
2020/3/7,10:00,3541,0,2433,72,0,36,540,0,6,0,0,454,3541
2020/3/7,11:00,3501,0,2290,74,0,36,643,0,6,0,0,452,3501
2020/3/7,12:00,3381,0,2192,73,0,36,625,0,6,0,0,449,3381
2020/3/7,13:00,3314,0,2200,76,0,36,545,0,6,0,0,451,3314
2020/3/7,14:00,3265,0,2285,84,0,36,405,0,6,0,0,449,3265
2020/3/7,15:00,3260,0,2450,99,0,36,222,0,6,0,0,447,3260
2020/3/7,16:00,3368,0,2746,119,0,36,68,0,7,0,0,392,3368
2020/3/7,17:00,3594,0,3022,130,0,36,2,0,8,0,42,354,3594
2020/3/7,18:00,3696,0,3065,128,0,36,0,0,10,0,103,354,3696
2020/3/7,19:00,3629,0,3043,128,0,36,0,0,11,0,60,351,3629
2020/3/7,20:00,3526,0,3007,112,0,38,0,0,11,0,12,346,3526
2020/3/7,21:00,3367,0,2864,104,0,40,0,0,10,0,0,349,3367
2020/3/7,22:00,3177,0,2688,93,0,40,0,0,10,0,0,346,3177
2020/3/7,23:00,2993,0,2524,80,0,40,0,0,9,0,0,340,2993
2020/3/8,0:00,2765,0,2293,67,0,40,0,0,9,0,0,356,2765
2020/3/8,1:00,2630,0,2192,62,0,40,0,0,8,0,-40,368,2630
2020/3/8,2:00,2589,0,2187,62,0,40,0,0,7,0,-79,372,2589
2020/3/8,3:00,2567,0,2159,71,0,38,0,0,7,0,-80,372,2567
2020/3/8,4:00,2561,0,2147,71,0,37,0,0,7,0,-72,371,2561
2020/3/8,5:00,2586,0,2148,72,0,37,0,0,7,0,-46,368,2586
2020/3/8,6:00,2690,0,2168,80,0,37,8,0,7,0,-29,419,2690
2020/3/8,7:00,2916,0,2296,83,0,37,55,0,8,0,0,437,2916
2020/3/8,8:00,3241,0,2555,94,0,37,97,0,10,0,0,448,3241
2020/3/8,9:00,3462,0,2734,89,0,37,130,0,10,0,12,450,3462
2020/3/8,10:00,3517,0,2749,75,0,37,193,0,9,0,0,454,3517
2020/3/8,11:00,3513,0,2743,70,0,37,206,0,9,0,0,448,3513
2020/3/8,12:00,3443,0,2663,69,0,37,213,0,8,0,0,453,3443
2020/3/8,13:00,3386,0,2613,70,0,37,206,0,8,0,0,452,3386
2020/3/8,14:00,3334,0,2622,74,0,37,146,0,7,0,0,448,3334
2020/3/8,15:00,3320,0,2679,86,0,37,63,0,6,0,0,449,3320
2020/3/8,16:00,3397,0,2811,98,0,37,14,0,6,0,-10,441,3397
2020/3/8,17:00,3602,0,2979,118,0,37,1,0,7,0,48,412,3602
2020/3/8,18:00,3717,0,3046,118,0,37,0,0,9,0,116,391,3717
2020/3/8,19:00,3643,0,3007,114,0,37,0,0,9,0,73,403,3643
2020/3/8,20:00,3531,0,2953,104,0,39,0,0,9,0,11,415,3531
2020/3/8,21:00,3369,0,2801,95,0,41,0,0,8,0,0,424,3369
2020/3/8,22:00,3151,0,2594,79,0,41,0,0,8,0,0,429,3151
2020/3/8,23:00,2934,0,2419,68,0,41,0,0,8,0,0,398,2934
2020/3/9,0:00,2695,0,2226,66,0,41,0,0,15,0,-5,352,2695
2020/3/9,1:00,2570,0,2181,64,0,41,0,0,14,0,-92,362,2570
2020/3/9,2:00,2537,0,2215,65,0,41,0,0,13,0,-160,363,2537
2020/3/9,3:00,2539,0,2191,73,0,41,0,0,13,0,-160,381,2539
2020/3/9,4:00,2589,0,2220,71,0,41,0,0,12,0,-107,352,2589
2020/3/9,5:00,2750,0,2282,76,0,41,0,0,12,0,-5,344,2750
2020/3/9,6:00,3043,0,2534,82,0,41,22,0,11,0,0,353,3043
2020/3/9,7:00,3369,0,2610,89,0,41,208,0,11,0,0,410,3369
2020/3/9,8:00,3731,0,2714,103,0,41,409,0,11,0,0,453,3731
2020/3/9,9:00,3838,0,2698,99,0,41,536,0,11,0,0,453,3838
2020/3/9,10:00,3751,0,2461,99,0,41,685,0,12,0,0,453,3751
2020/3/9,11:00,3647,0,2305,70,0,41,776,0,12,0,-9,452,3647
2020/3/9,12:00,3389,0,2171,72,0,41,810,0,13,0,-168,450,3389
2020/3/9,13:00,3470,0,2192,70,0,41,827,0,14,0,-127,453,3470
2020/3/9,14:00,3381,0,2166,101,0,41,630,0,14,0,-25,454,3381
2020/3/9,15:00,3338,0,2285,144,0,41,406,0,13,0,0,449,3338
2020/3/9,16:00,3378,0,2579,163,0,41,143,0,13,0,0,439,3378
2020/3/9,17:00,3455,0,2812,166,0,41,5,0,14,0,15,402,3455
2020/3/9,18:00,3548,0,2902,163,0,41,0,0,15,0,31,396,3548
2020/3/9,19:00,3443,0,2792,162,0,41,0,0,14,0,4,430,3443
2020/3/9,20:00,3316,0,2658,159,0,41,0,0,14,0,0,444,3316
2020/3/9,21:00,3186,0,2552,135,0,41,0,0,14,0,0,444,3186
2020/3/9,22:00,3036,0,2448,106,0,39,0,0,14,0,0,429,3036
2020/3/9,23:00,2856,0,2276,100,0,38,0,0,15,0,0,427,2856
2020/3/10,0:00,2627,0,2071,91,0,38,0,0,13,0,-2,416,2627
2020/3/10,1:00,2518,0,2010,98,0,38,0,0,12,0,-68,428,2518
2020/3/10,2:00,2499,0,2007,98,0,38,0,0,13,0,-84,427,2499
2020/3/10,3:00,2507,0,2011,99,0,38,0,0,12,0,-82,429,2507
2020/3/10,4:00,2528,0,1994,92,0,38,0,0,13,0,-38,429,2528
2020/3/10,5:00,2609,0,2049,98,0,38,0,0,15,0,-5,414,2609
2020/3/10,6:00,2823,0,2235,107,0,38,9,0,18,0,0,416,2823
2020/3/10,7:00,3132,0,2451,116,0,38,75,0,19,0,0,433,3132
2020/3/10,8:00,3483,0,2766,116,0,38,116,0,18,0,0,429,3483
2020/3/10,9:00,3706,0,2923,113,0,37,163,0,18,0,0,452,3706
2020/3/10,10:00,3717,0,2896,111,0,37,205,0,18,0,0,450,3717
2020/3/10,11:00,3728,0,2922,108,0,37,192,0,21,0,0,448,3728
2020/3/10,12:00,3538,0,2804,86,0,37,136,0,25,0,0,450,3538
2020/3/10,13:00,3664,0,2963,99,0,36,77,0,26,0,16,447,3664
2020/3/10,14:00,3639,0,2961,114,0,36,37,0,28,0,21,442,3639
2020/3/10,15:00,3599,0,2908,125,0,37,25,0,30,0,24,450,3599
2020/3/10,16:00,3647,0,2913,141,0,37,14,0,35,0,65,442,3647
2020/3/10,17:00,3680,0,2882,155,0,37,1,0,36,0,166,403,3680
2020/3/10,18:00,3657,0,2883,165,0,37,0,0,36,0,182,354,3657
2020/3/10,19:00,3503,0,2821,168,0,37,0,0,35,0,50,392,3503
2020/3/10,20:00,3337,0,2657,168,0,37,0,0,35,0,0,440,3337
2020/3/10,21:00,3174,0,2501,163,0,37,0,0,31,0,0,442,3174
2020/3/10,22:00,3004,0,2352,159,0,37,0,0,32,0,0,424,3004
2020/3/10,23:00,2811,0,2202,161,0,37,0,0,33,0,0,378,2811
2020/3/11,0:00,2600,0,1976,161,0,37,0,0,35,0,0,391,2600
2020/3/11,1:00,2492,0,1845,155,0,37,0,0,35,0,-5,425,2492
2020/3/11,2:00,2477,0,1832,157,0,37,0,0,36,0,-10,425,2477
2020/3/11,3:00,2489,0,1848,157,0,37,0,0,35,0,-10,422,2489
2020/3/11,4:00,2509,0,1874,158,0,37,0,0,35,0,-10,415,2509
